ZIP_5,STATE,location,Latitude,Longitude,distance_to_hospital
29585,SC,"N Litchfield, SC 29585, USA",33.4638918,-79.1435645,176.10723151028884
22407,VA,"Fredericksburg, VA 22407, USA",38.3056063,-77.58486649999999,175.40746962393592
24609,VA,"Cedar Bluff, VA 24609, USA",36.99549990000001,-81.84429340000001,175.27810542833333
24211,VA,"Abingdon, VA 24211, USA",36.6621842,-81.97529949999999,175.02130173127247
25827,WV,"Crab Orchard, WV 25827, USA",37.7324747,-81.2463763,174.62374235579028
23071,VA,"Hartfield, VA 23071, USA",37.5422959,-76.4447397,174.01441320132787
23451,VA,"Virginia Beach, VA 23451, USA",36.8643566,-75.9985693,173.76841027083742
28752,NC,"Marion, NC 28752, USA",35.7158243,-82.0189155,173.70256676836777
22408,VA,"Fredericksburg, VA 22408, USA",38.2168465,-77.4357739,173.65410068283833
29379,SC,"Union, SC 29379, USA",34.702163,-81.5596427,173.08234466402595
29223,SC,"Columbia, SC 29223, USA",34.1058378,-80.92077370000001,172.72684652260344
27939,NC,"Grandy, NC 27939, USA",36.2286395,-75.8650148,172.16761633821585
28043,NC,"Forest City, NC 28043, USA",35.3037942,-81.87706709999999,172.021648468465
22508,VA,"Lake of the Woods, VA 22508, USA",38.3298954,-77.8138553,171.9984178936703
25813,WV,"Beaver, WV 25813, USA",37.7898199,-81.0975397,171.49758585987104
22560,VA,"Tappahannock, VA 22560, USA",37.9020528,-76.9412601,171.13825249037393
29016,SC,"Blythewood, SC 29016, USA",34.2006447,-81.0092062,171.13597347226548
23454,VA,"Virginia Beach, VA 23454, USA",36.8653194,-76.0507949,171.06453463685898
37640,TN,"Butler, TN 37640, USA",36.318346,-81.97529949999999,170.80099745477366
24602,VA,"Bandy, VA 24602, USA",37.1636838,-81.65829939999999,170.78185995640092
22802,VA,"Harrisonburg, VA 22802, USA",38.47664520000001,-78.8609122,170.68114326554243
23456,VA,"Virginia Beach, VA 23456, USA",36.7358202,-76.02758589999999,169.5335978027124
25832,WV,"Glade Springs, WV 25832, USA",37.7330888,-81.11409119999999,169.3846969743301
24637,VA,"Pounding Mill, VA 24637, USA",37.0389457,-81.7021049,169.23689869881412
29576,SC,"Murrells Inlet, SC 29576, USA",33.566559,-79.0532061,168.7525467546849
29556,SC,"Kingstree, SC 29556, USA",33.6608948,-79.7624177,168.71891072495592
29229,SC,"Columbia, SC 29229, USA",34.15854789999999,-80.8875861,168.71825453235692
23452,VA,"Virginia Beach, VA 23452, USA",36.849734,-76.097201,168.28699844702524
23453,VA,"Virginia Beach, VA 23453, USA",36.7836161,-76.07399989999999,168.04799047045543
24884,WV,"Squire, WV 24884, USA",37.26065579999999,-81.52672820000001,167.64852464739917
27824,NC,"Engelhard, NC 27824, USA",35.5092451,-76.01598,167.3765084919673
28657,NC,"Newland, NC 28657, USA",36.0132821,-81.931657,167.33310082140733
27929,NC,"Currituck, NC 27929, USA",36.4397518,-75.9869609,167.1526678721176
23455,VA,"Virginia Beach, VA 23455, USA",36.8974486,-76.1435915,167.01089447306668
23149,VA,"Saluda, VA 23149, USA",37.5636933,-76.6297189,166.95198288719575
28114,NC,"Mooresboro, NC 28114, USA",35.2294387,-81.7458845,166.6254606380355
23061,VA,"Naxera, VA 23061, USA",37.4128281,-76.5025742,166.19800290940017
28511,NC,"Atlantic, NC 28511, USA",34.8878747,-76.3289941,165.93998409730543
22801,VA,"Harrisonburg, VA 22801, USA",38.4049904,-78.8722341,165.71719659000226
22827,VA,"Elkton, VA 22827, USA",38.3901209,-78.6114999,165.62565086887832
24340,VA,"Glade Spring, VA 24340, USA",36.7757445,-81.7568253,165.543662063485
23462,VA,"Virginia Beach, VA 23462, USA",36.8400852,-76.1493891,165.3441455112211
29151,SC,"Sumter, SC 29151, USA",33.92,-80.34,164.6172068221217
29575,SC,"Surfside Beach, SC 29575, USA",33.6308343,-78.9684177,164.1933477658434
28524,NC,"Davis, NC 28524, USA",34.7879148,-76.4505243,163.44535437819113
23662,VA,"Poquoson, VA 23662, USA",37.1327153,-76.3521514,163.1836669130172
23183,VA,"White Marsh, VA 23183, USA",37.3535225,-76.5245436,162.87995042547348
28604,NC,"Beech Mountain, NC 28604, USA",36.1801325,-81.84429340000001,162.71784702741454
28679,NC,"Sugar Grove, NC 28679, USA",36.2548523,-81.8333656,162.4951067229897
23464,VA,"Virginia Beach, VA 23464, USA",36.7973473,-76.18996609999999,162.25375519324274
23503,VA,"Norfolk, VA 23503, USA",36.9487193,-76.2652909,162.0863938843902
28646,NC,"Linville, NC 28646, USA",36.0606467,-81.8333656,161.8332748452716
23513,VA,"Norfolk, VA 23513, USA",36.893246,-76.24211849999999,161.82712902430094
28655,NC,"Morganton, NC 28655, USA",35.854382,-81.8224362,161.7356627680399
28692,NC,"Vilas, NC 28692, USA",36.2964442,-81.81150509999999,161.5701346441302
23669,VA,"Hampton, VA 23669, USA",37.0517234,-76.3347838,161.52189247320254
24977,WV,"Smoot, WV 24977, USA",37.8931045,-80.6659842,161.51229417952496
24630,VA,"Tiptop, VA 24630, USA",37.1807006,-81.4498717,161.229489779316
29588,SC,"Myrtle Beach, SC 29588, USA",33.6750835,-79.0306032,161.21298369992462
28531,NC,"Harkers Island, NC 28531, USA",34.7032663,-76.5661622,161.15391135635127
28528,NC,"Gloucester, NC 28528, USA",34.7332404,-76.5430429,161.07415659592868
28579,NC,"Williston, NC 28579, USA",34.7788148,-76.514138,160.7236131108659
23325,VA,"Chesapeake, VA 23325, USA",36.8179707,-76.2305308,160.60409617854694
23509,VA,"Norfolk, VA 23509, USA",36.8854128,-76.2652909,160.43739752046474
23505,VA,"Norfolk, VA 23505, USA",36.9138353,-76.2826675,160.2760345377223
23320,VA,"Chesapeake, VA 23320, USA",36.7578013,-76.2131474,160.17151926854126
29130,SC,"Ridgeway, SC 29130, USA",34.3230497,-80.8765205,159.78206518417616
23692,VA,"Grafton, VA 23692, USA",37.16454179999999,-76.4447397,159.75062758930207
29577,SC,"Myrtle Beach, SC 29577, USA",33.7070405,-78.8948741,158.93716279239166
27958,NC,"Moyock, NC 27958, USA",36.5074307,-76.1551866,158.8226866621151
37691,TN,"Trade, TN 37691, USA",36.378024,-81.7458845,158.66958146084824
24613,VA,"Falls Mills, VA 24613, USA",37.2675351,-81.32893969999999,158.61710955594893
23666,VA,"Hampton, VA 23666, USA",37.0538822,-76.39845369999999,158.43403486249687
23693,VA,"Tabb, VA 23693, USA",37.1224466,-76.4447397,158.34798204074926
23510,VA,"Norfolk, VA 23510, USA",36.8488728,-76.291355,158.18421248782846
29162,SC,"Turbeville, SC 29162, USA",33.8903572,-79.99759159999999,158.09026000654902
24319,VA,"Chilhowie, VA 24319, USA",36.7237331,-81.6254283,157.5211470032982
23507,VA,"Norfolk, VA 23507, USA",36.8674231,-76.31451880000002,157.4505960478601
28152,NC,"Shelby, NC 28152, USA",35.2508232,-81.5815776,157.40369288691804
27925,NC,"Columbia, NC 27925, USA",35.8443545,-76.1319953,157.37100676841592
22546,VA,"Ruther Glen, VA 22546, USA",37.93447159999999,-77.4242972,157.1950818145544
23694,VA,"Lackey, VA 23694, USA",37.2316017,-76.5506973,157.08671126937332
23322,VA,"Chesapeake, VA 23322, USA",36.6215976,-76.2247366,156.883546280277
27921,NC,"Camden, NC 27921, USA",36.337552,-76.1551866,156.85457874110756
29560,SC,"Lake City, SC 29560, USA",33.8340422,-79.7175517,156.50878292055833
27885,NC,"Swanquarter, NC 27885, USA",35.4073428,-76.247912,156.4835761403567
27826,NC,"Fairfield, NC 27826, USA",35.5738935,-76.2015572,156.23177065706284
29579,SC,"Myrtle Beach, SC 29579, USA",33.7532424,-78.9175088,155.73062796427257
24354,VA,"Marion, VA 24354, USA",36.8458577,-81.5377013,155.72675829902093
28150,NC,"Kingstown, NC 28150, USA",35.3380357,-81.5815776,155.4303999527644
29572,SC,"Myrtle Beach, SC 29572, USA",33.7600115,-78.8099472,155.42720265935293
23703,VA,"Portsmouth, VA 23703, USA",36.903547,-76.37530459999999,155.27518148524632
24701,WV,"Green Valley, WV 24701, USA",37.2920644,-81.22985299999999,155.00326232585994
23608,VA,"Newport News, VA 23608, USA",37.1541965,-76.5372625,154.96977404742574
23607,VA,"Newport News, VA 23607, USA",36.9722392,-76.4215988,154.84644284463047
28605,NC,"Blowing Rock, NC 28605, USA",36.13797539999999,-81.7021049,154.64640172601148
23601,VA,"Newport News, VA 23601, USA",37.0362625,-76.4736602,154.17995567132266
28073,NC,"Grover, NC 28073, USA",35.2010309,-81.49379929999999,154.01498833441593
29706,SC,"Chester, SC 29706, USA",34.7649635,-81.20781640000001,154.0023428230827
28516,NC,"Beaufort, NC 28516, USA",34.8637699,-76.5950555,153.71684680630173
23188,VA,"Williamsburg, VA 23188, USA",37.3790223,-76.7567368,153.56247233073893
23606,VA,"Newport News, VA 23606, USA",37.0672839,-76.514138,153.17869487961016
24957,WV,"Maxwelton, WV 24957, USA",37.8810274,-80.4187425,153.14001584161497
23323,VA,"Chesapeake, VA 23323, USA",36.74135,-76.3457098,152.8478624366559
23168,VA,"Toano, VA 23168, USA",37.4170478,-76.8144298,152.70057728209136
29527,SC,"Bucksport, SC 29527, USA",33.8075978,-79.1548533,152.46847476728922
28465,NC,"Oak Island, NC 28465, USA",33.9125998,-78.09371709999999,152.39917917739567
23185,VA,"Williamsburg, VA 23185, USA",37.2424206,-76.6643728,152.22426886359767
29598,SC,"North Myrtle Beach, SC 29598, USA",33.82,-78.67999999999999,151.8169299253354
24901,WV,"Lewisburg, WV 24901, USA",37.8253221,-80.47714719999999,151.70107914959664
28449,NC,"Kure Beach, NC 28449, USA",33.9738091,-77.9338846,151.5374457132216
28557,NC,"Morehead City, NC 28557, USA",34.7394328,-76.745195,151.41259572692667
29020,SC,"Camden, SC 29020, USA",34.3028622,-80.610489,150.9776292687857
28607,NC,"Boone, NC 28607, USA",36.2081106,-81.6254283,150.67450667667353
28090,NC,"Lawndale, NC 28090, USA",35.4656047,-81.5377013,150.54153399002644
23321,VA,"Chesapeake, VA 23321, USA",36.8032821,-76.4215988,150.3321347713759
22936,VA,"Earlysville, VA 22936, USA",38.1499065,-78.49792479999999,150.02358696030012
22932,VA,"Crozet, VA 22932, USA",38.1677192,-78.6795836,149.95992928478643
24311,VA,"Atkins, VA 24311, USA",36.8791039,-81.40591859999999,149.8338728431035
29582,SC,"Atlantic Beach, SC 29582, USA",33.8563886,-78.60014819999999,149.82377510229443
29055,SC,"Great Falls, SC 29055, USA",34.5564793,-80.9097127,149.72016491228948
24375,VA,"Sugar Grove, VA 24375, USA",36.7540197,-81.4498717,148.96759923706415
28512,NC,"PKS, NC 28512, USA",34.7061343,-76.83749949999999,148.601522840833
28690,NC,"Valdese, NC 28690, USA",35.7394183,-81.57061089999999,148.566233966212
23435,VA,"Suffolk, VA 23435, USA",36.84168,-76.4794435,148.3230949282691
24740,WV,"Princeton, WV 24740, USA",37.3212521,-81.0533854,148.30048728104373
28461,NC,"Boiling Spring Lakes, NC 28461, USA",33.98999939999999,-78.04236829999999,148.29082761320353
28428,NC,"Carolina Beach, NC 28428, USA",34.0325002,-77.91674569999999,148.15346661297448
28468,NC,"Sunset Beach, NC 28468, USA",33.89192450000001,-78.509288,148.1432295790117
29566,SC,"Little River, SC 29566, USA",33.8826447,-78.64554749999999,147.7143837871684
27909,NC,"Elizabeth City, NC 27909, USA",36.2927068,-76.317414,147.50448333490516
23117,VA,"Mineral, VA 23117, USA",37.9598456,-77.85959629999999,147.4545572458315
29526,SC,"Conway, SC 29526, USA",33.87967,-78.97407249999999,147.00567507458894
28645,NC,"Cedar Rock, NC 28645, USA",36.0092311,-81.5596427,146.54651714528956
24401,VA,"Staunton, VA 24401, USA",38.1231161,-79.08710049999999,146.4346256493597
29583,SC,"Pamplico, SC 29583, USA",33.9550922,-79.582819,146.4083157263391
24368,VA,"Rural Retreat, VA 24368, USA",36.9153892,-81.3179364,146.39882606270757
29745,SC,"York, SC 29745, USA",35.0074096,-81.22985299999999,146.25797753406317
28086,NC,"Kings Mountain, NC 28086, USA",35.2353013,-81.36194019999999,146.22708295770977
28671,NC,"Rutherford College, NC 28671, USA",35.7527055,-81.5260574,145.96634502160427
28571,NC,"Oriental, NC 28571, USA",35.0611981,-76.6181655,145.86640428295811
24739,WV,"Princeton, WV 24739, USA",37.4445849,-80.86545339999999,145.8105738675877
28556,NC,"Merritt, NC 28556, USA",35.14246809999999,-76.5719414,145.7440969329698
23116,VA,"Mechanicsville, VA 23116, USA",37.685378,-77.3439283,145.63352312654786
28467,NC,"OCEAN ISL BCH, NC 28467, USA",33.9203354,-78.57744079999999,145.61615835540502
28469,NC,"OCEAN ISL BCH, NC 28469, USA",33.9338075,-78.4865602,145.50845406440095
22980,VA,"Waynesboro, VA 22980, USA",38.1060336,-78.9061921,145.0325915576739
28594,NC,"Emerald Isle, NC 28594, USA",34.6944616,-76.9297354,145.00673342559494
28422,NC,"Bolivia, NC 28422, USA",34.0033581,-78.1792434,144.94342752045094
22901,VA,"Charlottesville, VA 22901, USA",38.0824703,-78.5547283,144.93993525496214
28570,NC,"Newport, NC 28570, USA",34.7834102,-76.8490328,144.86060240704353
23005,VA,"Ashland, VA 23005, USA",37.7538236,-77.4931403,144.69575094830805
22911,VA,"Charlottesville, VA 22911, USA",38.0574127,-78.4069732,144.65380112601287
28021,NC,"Cherryville, NC 28021, USA",35.4127478,-81.40591859999999,144.43465975995724
28470,NC,"South Brunswick, NC 28470, USA",33.969189,-78.39559860000001,144.10892299565703
29568,SC,"Longs, SC 29568, USA",33.9272136,-78.77028949999999,144.01803896498356
23111,VA,"Mechanicsville, VA 23111, USA",37.6032972,-77.2635038,144.0092092558067
24445,VA,"Hot Springs, VA 24445, USA",37.9447718,-79.8968798,143.96828428368642
29710,SC,"Clover, SC 29710, USA",35.0948229,-81.22985299999999,143.44200286819185
23430,VA,"Smithfield, VA 23430, USA",36.9896049,-76.6643728,143.3464109263951
24378,VA,"Troutdale, VA 24378, USA",36.7048474,-81.36194019999999,143.25084322415083
23192,VA,"Montpelier, VA 23192, USA",37.8152132,-77.67651839999999,143.0371693925578
28638,NC,"Hudson, NC 28638, USA",35.8415555,-81.4828198,142.86267467722539
28694,NC,"West Jefferson, NC 28694, USA",36.3579356,-81.46085599999999,142.78507767973161
29511,SC,"Aynor, SC 29511, USA",33.9599553,-79.1322744,141.87254426423272
29544,SC,"GALIVANTS FRY, SC 29544, USA",33.971923,-79.2676668,141.85256702206675
27944,NC,"Durants Neck, NC 27944, USA",36.1329763,-76.4100267,141.42347911884102
22903,VA,"University, VA 22903, USA",38.0335948,-78.5887951,141.33284257727624
24315,VA,"Bland, VA 24315, USA",37.1709137,-81.0312989,141.26466159295504
28412,NC,"Wilmington, NC 28412, USA",34.1421988,-77.91674569999999,141.18908127498221
28409,NC,"Wilmington, NC 28409, USA",34.1595664,-77.8710285,141.17670709053442
27928,NC,"Creswell, NC 27928, USA",35.772188,-76.4331698,141.11983106741334
28637,NC,"Hildebran, NC 28637, USA",35.7234929,-81.422404,140.50064901221066
28052,NC,"Gastonia, NC 28052, USA",35.21566809999999,-81.2408689,140.4550802543442
24963,WV,"Peterstown, WV 24963, USA",37.4244787,-80.7436141,139.9802028055104
28479,NC,"Winnabow, NC 28479, USA",34.1217236,-78.04236829999999,139.75728483860883
23059,VA,"Glen Allen, VA 23059, USA",37.7100771,-77.57340479999999,139.7545236307148
28532,NC,"Havelock, NC 28532, USA",34.91356469999999,-76.8490328,139.7237400208831
28016,NC,"Bessemer City, NC 28016, USA",35.3161558,-81.27390729999999,139.56583222690358
28480,NC,"WRITSVLLE BCH, NC 28480, USA",34.2154,-77.7995573,139.50504370015815
28630,NC,"Sawmills, NC 28630, USA",35.8151974,-81.4169093,139.3718073199468
29730,SC,"Rock Hill, SC 29730, USA",34.9037259,-81.0092062,139.29863528768496
28587,NC,"Vandemere, NC 28587, USA",35.1912624,-76.6701475,139.29583010263363
24323,VA,"Crockett, VA 24323, USA",36.8744226,-81.19679579999999,139.1348789948757
28462,NC,"Supply, NC 28462, USA",34.0604897,-78.3159411,139.0189756100006
27919,NC,"Belvidere, NC 27919, USA",36.332694,-76.4794435,138.93778166863078
28510,NC,"Arapahoe, NC 28510, USA",34.9855939,-76.8144298,138.72385961137144
28665,NC,"Purlear, NC 28665, USA",36.2355991,-81.40591859999999,138.65840053851065
27810,NC,"Belhaven, NC 27810, USA",35.5681462,-76.5257007,138.53795772075048
28515,NC,"Bayboro, NC 28515, USA",35.1674818,-76.6990172,138.51133628229448
23060,VA,"Glen Allen, VA 23060, USA",37.663282,-77.5275463,138.4681271629493
23434,VA,"Suffolk, VA 23434, USA",36.6644676,-76.5950555,138.06282583513655
29732,SC,"Rock Hill, SC 29732, USA",34.9944873,-81.0533854,138.0483786554012
28584,NC,"Cape Carteret, NC 28584, USA",34.7984709,-76.9873477,137.96971738453487
24440,VA,"Greenville, VA 24440, USA",37.9945524,-79.1661407,137.89733874225487
28602,NC,"Hickory, NC 28602, USA",35.6703562,-81.36194019999999,137.7664727129928
28405,NC,"Wilmington, NC 28405, USA",34.2426224,-77.8252923,137.16138194331185
28403,NC,"Wilmington, NC 28403, USA",34.2253022,-77.8710285,137.0731431394329
23146,VA,"Rockville, VA 23146, USA",37.7363302,-77.7223162,137.06293140675433
28663,NC,"Piney Creek, NC 28663, USA",36.5401134,-81.30693149999999,137.0166182784504
24382,VA,"Wytheville, VA 24382, USA",36.9220162,-81.1196075,136.73101275048364
29505,SC,"Florence, SC 29505, USA",34.1289479,-79.6838874,136.4564702766059
28420,NC,"Ash, NC 28420, USA",34.0735114,-78.4524591,136.38713339885913
23030,VA,"Charles City, VA 23030, USA",37.3362253,-77.1255055,136.07546349964147
23294,VA,"Henrico, VA 23294, USA",37.6284406,-77.5447454,135.9545356688378
28603,NC,"Hickory, NC 28603, USA",35.7313793,-81.340794,135.8935161798669
28092,NC,"Boger City, NC 28092, USA",35.4902575,-81.27390729999999,135.7847095500311
23881,VA,"Spring Grove, VA 23881, USA",37.1946451,-76.9873477,135.769600801997
29720,SC,"Lancaster, SC 29720, USA",34.7321261,-80.7657804,135.52923155487846
29569,SC,"Loris, SC 29569, USA",34.0476395,-78.8835548,135.4201168787814
29501,SC,"Florence, SC 29501, USA",34.1980902,-79.8520818,135.2560179294953
27979,NC,"Sunbury, NC 27979, USA",36.4283507,-76.5719414,135.03863112670004
28601,NC,"Hickory, NC 28601, USA",35.7655407,-81.32893969999999,134.89560170212178
28054,NC,"Gastonia, NC 28054, USA",35.2528422,-81.1526976,134.8677742689086
23233,VA,"Ridge, VA 23233, USA",37.6474638,-77.6249734,134.59042824166355
28411,NC,"Wilmington, NC 28411, USA",34.3134705,-77.76809519999999,134.37490795920908
22963,VA,"Wildwood, VA 22963, USA",37.8765114,-78.2703951,134.31491356125625
24473,VA,"Rockbridge Baths, VA 24473, USA",37.9125352,-79.4141214,134.2550819496627
28034,NC,"Dallas, NC 28034, USA",35.3532989,-81.18577359999999,134.01378090288188
23220,VA,"Richmond, VA 23220, USA",37.5464259,-77.46446069999999,134.0044379333861
23226,VA,"Richmond, VA 23226, USA",37.5735567,-77.5218127,133.6034794097904
24457,VA,"Low Moor, VA 24457, USA",37.7872156,-79.881483,133.59261582504075
29708,SC,"Fort Mill, SC 29708, USA",35.045022,-80.9981576,133.5774161279587
28460,NC,"Sneads Ferry, NC 28460, USA",34.5378914,-77.4013403,133.46651543015557
23221,VA,"Richmond, VA 23221, USA",37.5488885,-77.4874049,133.37096343459558
28056,NC,"Gastonia, NC 28056, USA",35.2277973,-81.1085744,133.29296932192673
28582,NC,"Stella, NC 28582, USA",34.7602739,-77.1370115,133.07136252995653
28539,NC,"Hubert, NC 28539, USA",34.6927567,-77.2175223,132.82296420839103
24348,VA,"Independence, VA 24348, USA",36.6490711,-81.18577359999999,132.7667957905791
27970,NC,"Roper, NC 27970, USA",35.8736709,-76.5719414,132.65208688287316
23229,VA,"Regency, VA 23229, USA",37.5843082,-77.57340479999999,132.5571627408177
23103,VA,"Manakin-Sabot, VA 23103, USA",37.6525097,-77.7223162,132.06409421091294
28529,NC,"Grantsboro, NC 28529, USA",35.0797761,-76.8836261,132.0533446712608
28098,NC,"Lowell, NC 28098, USA",35.265536,-81.1030573,131.94931275498064
28278,NC,"Charlotte, NC 28278, USA",35.1340053,-81.0202533,131.6727631211222
23225,VA,"Richmond, VA 23225, USA",37.5374438,-77.5275463,131.4128043785318
29715,SC,"Fort Mill, SC 29715, USA",35.018217,-80.9318332,131.325875459301
23238,VA,"Henrico, VA 23238, USA",37.59161,-77.6421577,130.84899566292157
23438,VA,"Suffolk, VA 23438, USA",36.5808477,-76.6990172,130.81068489307606
28012,NC,"Belmont, NC 28012, USA",35.2010926,-81.04234290000001,130.69221523014667
27980,NC,"Tyner, NC 27980, USA",36.2633544,-76.6181655,130.63036661127256
28658,NC,"Newton, NC 28658, USA",35.6607773,-81.22985299999999,130.60808283612806
29532,SC,"Darlington, SC 29532, USA",34.2898095,-79.8968798,130.44186258409695
27806,NC,"Aurora, NC 27806, USA",35.3167618,-76.7798172,130.17873049332465
28451,NC,"Belville, NC 28451, USA",34.2577465,-78.0880129,130.05162913183315
28443,NC,"Hampstead, NC 28443, USA",34.4353406,-77.67651839999999,129.8438461903793
28080,NC,"Iron Station, NC 28080, USA",35.4371041,-81.1416691,129.75230762154726
23234,VA,"Ampthill, VA 23234, USA",37.4664427,-77.46283249999999,129.7457596415384
27932,NC,"Edenton, NC 27932, USA",36.0927193,-76.6181655,129.70073345871853
28544,NC,"Jacksonville, NC 28544, USA",34.6903935,-77.2979782,129.66704847945564
28429,NC,"Castle Hayne, NC 28429, USA",34.3370418,-77.8938895,129.57222282960024
28401,NC,"Cape Fear, NC 28401, USA",34.3023653,-77.9852853,129.4875965845085
28613,NC,"Conover, NC 28613, USA",35.7358579,-81.2188355,129.08766783013436
28649,NC,"McGrady, NC 28649, USA",36.3188306,-81.2188355,129.05832434018166
29707,SC,"Indian Land, SC 29707, USA",34.967837,-80.8433145,129.0333227406937
23235,VA,"Bon Air, VA 23235, USA",37.5213394,-77.57340479999999,129.02268330187385
28273,NC,"Charlotte, NC 28273, USA",35.12905569999999,-80.9539475,128.5361617782581
28463,NC,"Tabor City, NC 28463, USA",34.1513499,-78.8156113,128.40525859559978
24450,VA,"Lexington, VA 24450, USA",37.8062214,-79.5153773,128.33945326999006
28697,NC,"Wilkesboro, NC 28697, USA",36.1365807,-81.22985299999999,128.32394261380313
29545,SC,"Green Sea, SC 29545, USA",34.1537884,-78.9627624,128.05932133386727
27808,NC,"Bath, NC 27808, USA",35.4650398,-76.7567368,127.91399907895594
28445,NC,"Surf City, NC 28445, USA",34.5521821,-77.53901270000001,127.77833196177664
28675,NC,"Whitehead, NC 28675, USA",36.517185,-81.1416691,127.74558911142684
28650,NC,"Maiden, NC 28650, USA",35.5791608,-81.1526976,127.61205156552965
24590,VA,"Scottsville, VA 24590, USA",37.8109105,-78.4524591,127.47996652334074
23315,VA,"Walters, VA 23315, USA",36.7448668,-76.83749949999999,127.46092644672174
27860,NC,"Pantego, NC 27860, USA",35.6319323,-76.7105632,127.43144253033698
24360,VA,"FOSTER FALLS, VA 24360, USA",36.9282564,-80.92077370000001,127.2489854581617
28681,NC,"Taylorsville, NC 28681, USA",35.8974199,-81.20781640000001,127.19958203313386
28432,NC,"Clarendon, NC 28432, USA",34.1769847,-78.7362845,126.95976096653057
28134,NC,"Pineville, NC 28134, USA",35.080412,-80.8875861,126.95100009164855
29550,SC,"Hartsville, SC 29550, USA",34.412595,-80.0534923,126.90550714663907
24330,VA,"Fries, VA 24330, USA",36.7132432,-81.04234290000001,126.86340258209363
29581,SC,"Nichols, SC 29581, USA",34.1800211,-79.1322744,126.71764089145158
24301,VA,"Pulaski, VA 24301, USA",37.0573212,-80.7990185,126.26924727124413
28173,NC,"Waxhaw, NC 28173, USA",34.9274555,-80.7436141,126.06386066031033
27937,NC,"Gates, NC 27937, USA",36.4917957,-76.7567368,126.04520036471432
28457,NC,"Rocky Point, NC 28457, USA",34.4101477,-77.85959629999999,126.00613989623832
28120,NC,"Mt Holly, NC 28120, USA",35.3301866,-81.0202533,125.90774906880446
28560,NC,"New Bern, NC 28560, USA",35.1642895,-76.964306,125.23671228431591
28214,NC,"Charlotte, NC 28214, USA",35.2833293,-80.9760556,124.8994809269629
28277,NC,"Charlotte, NC 28277, USA",35.0535496,-80.82116959999999,124.72675272605014
27938,NC,"Gatesville, NC 27938, USA",36.4067458,-76.7567368,124.67748840079403
23114,VA,"Midlothian, VA 23114, USA",37.4920346,-77.6607095,124.59098241664273
28561,NC,"New Bern, NC 28561, USA",35.05,-77.06,124.57386731596816
23831,VA,"Chester, VA 23831, USA",37.3560581,-77.4464071,124.55268360930799
28610,NC,"Claremont, NC 28610, USA",35.7076936,-81.1306391,124.53432926680131
24127,VA,"New Castle, VA 24127, USA",37.5236631,-80.1428584,124.21513241465544
28210,NC,"Charlotte, NC 28210, USA",35.1274285,-80.8599193,123.95871378137474
27942,NC,"Harrellsville, NC 27942, USA",36.2883514,-76.745195,123.8514209771484
28654,NC,"Moravian Falls, NC 28654, USA",36.0553873,-81.1526976,123.81197314140262
28519,NC,"Bridgeton, NC 28519, USA",35.1228688,-77.02154209999999,123.80995404407223
28450,NC,"Lake Waccamaw, NC 28450, USA",34.2534269,-78.49792479999999,123.68755949809089
27865,NC,"Pinetown, NC 27865, USA",35.5562383,-76.8028933,123.640137677842
28208,NC,"Charlotte, NC 28208, USA",35.212973,-80.9097127,123.61907788714328
24084,VA,"Dublin, VA 24084, USA",37.1069309,-80.6842271,123.1690201492544
27962,NC,"Plymouth, NC 27962, USA",35.8087701,-76.7567368,122.81150644430225
28555,NC,"Maysville, NC 28555, USA",34.871488,-77.2635038,122.6233993581209
22949,VA,"Lovingston, VA 22949, USA",37.7804234,-78.8948741,122.54750978544106
28423,NC,"Bolton, NC 28423, USA",34.2886269,-78.4069732,122.46022630159956
27957,NC,"Merry Hill, NC 27957, USA",36.0656044,-76.7567368,121.91339559595976
28541,NC,"Jacksonville, NC 28541, USA",34.7493743,-77.4217422,121.83297682812643
28573,NC,"Pollocksville, NC 28573, USA",34.9918471,-77.17152279999999,121.60845737451889
28209,NC,"Charlotte, NC 28209, USA",35.1811188,-80.8488498,121.60135915564287
23112,VA,"Midlothian, VA 23112, USA",37.4205561,-77.63711599999999,121.34717651036759
28226,NC,"Charlotte, NC 28226, USA",35.1173473,-80.7990185,121.34448672454536
28203,NC,"Charlotte, NC 28203, USA",35.2146586,-80.8599193,121.06547304755662
28037,NC,"Denver, NC 28037, USA",35.5142161,-81.0092062,121.03499313930214
28563,NC,"New Bern, NC 28563, USA",35.1,-77.1,120.81916289665487
28564,NC,"New Bern, NC 28564, USA",35.1,-77.1,120.81916289665487
27814,NC,"Blounts Creek, NC 27814, USA",35.35611110000001,-76.9412601,120.72774864203198
28659,NC,"North Wilkesboro, NC 28659, USA",36.2013832,-81.08650349999999,120.70584530888382
28527,NC,"Ernul, NC 28527, USA",35.274826,-76.9873477,120.62846435145607
24060,VA,"Blacksburg, VA 24060, USA",37.2724841,-80.4326521,120.47097300094221
28540,NC,"Jacksonville, NC 28540, USA",34.7216995,-77.4931403,120.46083568626831
28270,NC,"Charlotte, NC 28270, USA",35.1097782,-80.771321,120.2778503552045
28685,NC,"Traphill, NC 28685, USA",36.33877349999999,-81.0533854,120.20936873222281
23832,VA,"Chesterfield, VA 23832, USA",37.3810934,-77.6084,120.14346904318843
23139,VA,"Macon, VA 23139, USA",37.5420482,-77.9188889,120.1068198246378
28207,NC,"Charlotte, NC 28207, USA",35.1928527,-80.823938,119.97823620314784
